order_item_id,order_id,product_id,quantity,price
3136,2089,470,1,51.03
3137,2147,374,2,27.39
3138,265,401,3,87.76
3139,2736,95,3,30.85
3140,2606,447,5,64.91
3141,2909,209,4,71.72
3142,2750,312,1,78.19
3143,2989,18,3,38.91
3144,2424,465,5,6.73
3145,2874,499,5,87.44
3146,2228,410,4,52.1
3147,679,432,3,14.93
3148,42,352,5,40.77
3149,1793,27,5,60.06
3150,1835,108,1,52.29
3151,57,488,5,52.6
3152,474,455,4,97.12
3153,2185,467,5,14.75
3154,73,118,5,32.94
3155,2469,56,2,57.2
3156,1495,28,1,41.2
3157,1334,134,4,41.58
3158,629,190,4,27.01
3159,635,444,3,25.81
3160,443,66,4,43.23
3161,2051,232,4,21.36
3162,663,403,5,38.69
3163,2041,406,5,94.47
3164,2001,144,3,8.53
3165,246,324,5,66.52
3166,2527,402,4,16.37
3167,949,334,2,13.51
3168,1380,397,4,13.93
3169,1738,19,3,21.39
3170,338,136,3,47.54
3171,1710,171,1,85.58
3172,1076,393,1,40.15
3173,1762,134,3,97.01
3174,2795,338,5,75.29
3175,588,307,4,75.16
3176,1171,373,3,29.41
3177,2703,345,5,80.83
3178,470,428,2,93.54
3179,1897,286,1,29.16
3180,2073,249,4,17.83
3181,2470,97,5,81.76
3182,1820,127,5,42.26
3183,1333,377,2,34.68
3184,712,419,4,68.66
3185,10,361,4,31.73
3186,2769,62,3,46.47
3187,1107,2,2,46.36
3188,508,98,3,23.17
3189,635,167,3,37.44
3190,354,286,2,18.62
3191,1763,369,2,83.96
3192,852,274,3,94.19
3193,2818,185,3,11.88
3194,37,295,3,30.95
3195,543,446,3,78.41
3196,1972,174,1,39.94
3197,2217,258,1,53.5
3198,1122,332,5,92.65
3199,2856,7,4,19.85
3200,295,78,4,22.87
3201,1257,17,2,67.37
3202,868,251,5,93.95
3203,1017,78,4,49.64
3204,1849,127,2,19.69
3205,1678,65,4,47.48
3206,2954,220,4,32.68
3207,2517,172,5,80.38
3208,507,298,3,77.42
3209,2202,497,4,65.82
3210,1876,386,3,60.44
3211,619,500,5,32.51
3212,2487,313,2,79.8
3213,825,214,4,37.92
3214,2028,81,4,43.84
3215,1068,364,5,96.57
3216,19,466,3,26.84
3217,2659,217,4,66.39
3218,858,391,2,8.02
3219,310,204,1,90.68
3220,2914,398,2,88.06
3221,1982,231,5,6.41
3222,997,155,1,91.94
3223,2272,349,5,26.05
3224,818,53,3,80.57
3225,2723,482,1,53.65
3226,432,204,4,31.56
3227,47,81,2,45.22
3228,2203,30,1,87.77
3229,910,257,5,84.47
3230,2518,330,3,95.73
3231,295,57,3,31.22
3232,2737,458,2,58.52
3233,2229,466,1,39.15
3234,1008,134,1,86.72
3235,2375,412,1,7.04
3236,1547,397,4,6.17
3237,1722,434,2,27.39
3238,1557,181,1,32.52
3239,156,487,2,43.99
3240,2675,90,2,34.54
3241,2026,283,5,17.52
3242,1380,54,5,99.35
3243,600,445,4,96.36
3244,407,483,2,37.05
3245,1704,65,1,10.73
3246,1185,17,1,35.69
3247,1967,433,5,89.55
3248,2034,473,1,42.49
3249,2905,315,5,11.11
3250,2312,314,4,66.04
3251,754,445,4,55.44
3252,1714,478,3,9.71
3253,2185,110,4,57.47
3254,1603,286,2,15.8
3255,172,227,2,49.75
3256,803,28,5,70.16
3257,1858,43,3,76.67
3258,2370,10,2,63.82
3259,2469,458,2,7.49
3260,214,175,4,21.82
3261,163,247,1,65.09
3262,2671,480,3,51.78
3263,2104,423,3,89.82
3264,1839,320,5,73.05
3265,2170,316,2,11.0
3266,690,237,2,55.63
3267,1353,481,2,19.5
3268,849,89,2,59.62
3269,2747,348,2,96.59
3270,1344,132,1,15.65
3271,2428,344,2,57.31
3272,1212,251,3,32.71
3273,2626,44,5,56.02
3274,1276,185,5,30.49
3275,2237,27,1,50.18
3276,2578,426,5,21.5
3277,1105,386,4,25.59
3278,1684,307,5,28.01
3279,1436,185,3,66.59
3280,1148,426,3,56.69
3281,2211,253,3,8.68
3282,2048,383,4,97.08
3283,2528,298,1,74.52
3284,474,228,2,14.02
3285,319,407,2,77.76
3286,2407,362,5,5.22
3287,791,108,2,15.45
3288,1536,345,4,60.17
3289,1084,10,1,9.63
3290,1280,208,1,13.61
3291,2532,347,2,98.95
3292,856,168,2,5.68
3293,1781,86,2,81.9
3294,1570,28,5,24.67
3295,1589,381,3,17.39
3296,1583,205,2,26.95
3297,1553,49,3,9.99
3298,2252,489,2,23.08
3299,32,33,4,13.14
3300,1839,62,5,80.43
3301,1209,163,4,92.52
3302,1025,24,3,77.43
3303,2473,341,5,39.39
3304,2270,38,5,90.12
3305,48,3,3,44.24
3306,1807,409,2,65.58
3307,645,411,4,99.79
3308,1495,307,3,13.27
3309,1771,123,3,22.3
3310,449,123,1,19.26
3311,761,413,5,79.42
3312,1542,246,1,10.16
3313,1697,168,4,7.06
3314,1208,298,2,96.85
3315,1501,453,4,46.83
3316,1178,42,3,60.1
3317,1505,242,1,52.35
3318,785,78,2,72.77
3319,2795,320,5,85.47
3320,2021,356,3,20.51
3321,500,162,5,49.14
3322,2141,320,5,61.5
3323,2926,60,4,82.49
3324,2269,442,2,14.37
3325,434,163,1,13.89
3326,1058,84,3,16.02
3327,1200,360,5,34.62
3328,1493,455,3,96.78
3329,1801,112,1,91.95
3330,836,228,1,92.69
3331,1925,459,3,13.78
3332,3,350,4,43.22
3333,1316,159,3,67.19
3334,2224,181,4,75.33
3335,21,99,3,5.71
3336,501,333,1,93.65
3337,1652,453,1,48.84
3338,1585,54,2,66.77
3339,151,59,1,68.85
3340,1852,110,5,26.06
3341,371,341,5,64.99
3342,2663,45,4,20.42
3343,1002,494,3,49.66
3344,1560,184,4,29.66
3345,126,33,5,11.06
3346,2663,477,3,32.62
3347,532,400,4,73.67
3348,2907,458,4,57.53
3349,609,437,3,12.14
3350,1726,446,3,24.55
3351,2821,89,3,96.24
3352,2898,432,1,84.44
3353,1039,450,4,35.12
3354,1195,338,4,94.55
3355,592,141,5,18.86
3356,938,488,1,66.2
3357,1204,65,1,80.68
3358,1732,472,5,29.86
3359,225,115,5,81.64
3360,2448,415,3,14.29
3361,2875,174,5,19.14
3362,1144,471,4,42.14
3363,602,34,4,32.23
3364,1054,167,2,77.32
3365,957,51,4,76.45
3366,1108,298,3,5.91
3367,139,399,3,66.33
3368,1180,53,1,70.65
3369,874,244,1,93.48
3370,2630,346,3,65.87
3371,992,324,1,76.91
3372,49,485,4,56.62
3373,2802,24,4,55.88
3374,2362,428,3,48.02
3375,1540,28,1,57.96
3376,2159,117,1,31.06
3377,2849,345,3,65.23
3378,1140,328,3,51.4
3379,2042,124,2,30.41
3380,913,191,5,49.54
3381,1770,389,5,50.39
3382,385,341,4,52.69
3383,1476,80,3,84.48
3384,314,341,4,80.72
3385,1310,25,3,98.43
3386,2309,110,4,6.76
3387,474,266,3,64.03
3388,2282,294,4,30.52
3389,74,378,5,39.05
3390,2313,11,3,73.8
3391,2692,481,3,8.09
3392,1435,248,5,19.55
3393,277,272,3,47.46
3394,628,200,4,53.01
3395,1625,485,2,75.4
3396,2484,311,2,32.36
3397,1745,482,1,13.59
3398,1419,442,3,8.35
3399,2827,370,4,21.86
3400,1999,263,5,7.46
3401,2183,377,1,42.41
3402,825,46,1,19.26
3403,2736,421,1,48.73
3404,2387,171,5,18.26
3405,2271,77,2,24.92
3406,334,95,3,42.07
3407,2042,71,3,5.22
3408,2827,363,2,54.31
3409,1410,483,4,16.71
3410,717,353,4,71.43
3411,1070,48,2,31.53
3412,715,255,4,22.92
3413,826,162,4,27.09
3414,2008,442,3,22.09
3415,415,347,3,73.63
3416,49,312,3,22.59
3417,1800,305,2,90.16
3418,1069,58,3,66.7
3419,1866,34,5,72.35
3420,1178,74,3,9.79
3421,2714,169,5,17.91
3422,1352,116,1,87.03
3423,2354,187,3,70.46
3424,2802,281,4,51.97
3425,2893,311,2,42.56
3426,2751,402,2,51.41
3427,1886,300,3,48.11
3428,912,267,1,45.12
3429,2790,402,1,17.13
3430,609,44,2,35.46
3431,418,338,1,27.74
3432,850,26,1,7.79
3433,1345,97,3,94.83
3434,2771,23,2,87.5
3435,1659,499,5,31.5
3436,2152,427,3,72.59
3437,425,88,2,18.25
3438,2988,65,2,26.67
3439,697,465,1,57.98
3440,1022,269,3,89.22
3441,1944,31,5,33.92
3442,2396,426,1,28.61
3443,49,270,3,58.38
3444,1801,491,5,24.48
3445,2532,87,1,26.39
3446,458,218,5,22.65
3447,1540,333,1,54.01
3448,2529,415,5,24.87
3449,277,191,1,64.34
3450,306,474,4,85.03
3451,1236,139,5,56.72
3452,1010,277,1,23.75
3453,2614,143,4,89.35
3454,948,279,1,14.09
3455,856,229,1,68.76
3456,2355,137,4,21.06
3457,1501,161,3,7.96
3458,2000,452,1,6.47
3459,953,471,3,35.58
3460,2080,266,2,86.14
3461,1081,283,1,68.38
3462,2094,15,5,82.06
3463,2313,334,2,54.16
3464,1319,30,2,74.27
3465,2192,144,4,50.72
3466,2267,392,2,96.35
3467,2112,249,3,25.82
3468,288,191,4,78.16
3469,411,165,2,25.55
3470,137,229,1,41.23
3471,1705,349,4,10.78
3472,2714,358,4,25.25
3473,955,47,1,59.44
3474,283,368,4,71.21
3475,428,494,5,36.58
3476,903,14,5,28.27
3477,842,372,1,84.9
3478,1048,351,1,26.88
3479,2019,319,1,97.39
3480,35,397,2,51.14
3481,2585,334,2,7.61
3482,400,416,5,60.17
3483,209,459,1,32.25
3484,1520,265,2,9.28
3485,590,413,1,42.16
3486,1108,230,3,17.06
3487,1768,287,3,93.51
3488,999,76,3,88.51
3489,1316,32,4,94.78
3490,551,295,5,7.29
3491,2935,457,2,41.54
3492,1807,320,1,17.29
3493,1845,82,1,64.03
3494,1953,281,5,7.16
3495,960,161,3,6.06
3496,2201,51,5,62.43
3497,1698,277,3,31.38
3498,1784,168,4,99.9
3499,2856,369,5,79.08
3500,2987,229,3,32.97
3501,760,18,3,29.73
3502,2605,186,1,97.51
3503,1516,473,3,44.88
3504,1150,5,5,79.77
3505,199,60,4,66.37
3506,1295,308,5,69.56
3507,146,474,1,11.8
3508,1055,443,1,33.81
3509,137,179,5,9.96
3510,2581,246,1,59.24
3511,1044,402,3,95.58
3512,1472,159,5,29.45
3513,201,7,1,89.5
3514,154,12,3,72.75
3515,1044,435,3,28.93
3516,1893,198,5,80.23
3517,1212,375,5,81.92
3518,1438,88,3,43.6
3519,1156,459,5,60.19
3520,582,441,3,42.65
3521,552,162,4,45.09
3522,341,495,2,55.38
3523,2854,241,5,36.48
3524,325,46,5,15.65
3525,2735,457,1,80.3
3526,1574,181,2,69.72
3527,1528,31,5,69.13
3528,1508,290,3,62.16
3529,1263,124,1,37.13
3530,89,225,1,78.71
3531,1052,37,4,69.96
3532,1971,487,4,86.39
3533,2957,339,4,88.42
3534,416,321,1,70.62
3535,937,398,2,71.56
3536,499,299,4,43.19
3537,238,84,3,34.19
3538,1540,52,4,53.44
3539,1199,143,4,61.4
3540,1159,188,5,62.66
3541,738,129,3,12.98
3542,2721,278,2,22.6
3543,276,444,1,86.34
3544,992,443,4,65.11
3545,1114,483,3,77.91
3546,2918,305,2,79.21
3547,1875,384,3,98.02
3548,379,368,3,91.97
3549,1227,498,5,91.4
3550,2357,157,1,89.46
3551,2353,339,3,41.53
3552,2230,131,4,27.29
3553,2376,80,3,58.23
3554,2061,254,5,6.74
3555,1953,385,2,50.45
3556,2729,327,4,44.72
3557,1044,438,5,49.65
3558,843,232,5,9.3
3559,1017,141,2,38.31
3560,2306,52,5,48.18
3561,1735,65,5,59.31
3562,1256,227,4,81.64
3563,1772,218,4,76.59
3564,2835,313,1,60.89
3565,2464,98,3,20.55
3566,1037,65,3,59.8
3567,2657,313,2,15.76
3568,1783,443,5,52.14
3569,64,272,3,44.94
3570,1833,164,5,16.09
3571,2574,192,4,74.7
3572,871,408,5,66.95
3573,1703,249,1,67.85
3574,1137,402,4,50.36
3575,1972,470,1,30.81
3576,1456,413,4,85.36
3577,1918,484,1,17.8
3578,1496,488,1,71.24
3579,1475,189,3,29.32
3580,1156,19,5,70.74
3581,2205,165,4,82.16
3582,542,190,4,99.37
3583,887,252,3,95.23
3584,1095,479,5,30.56
3585,1379,376,3,72.4
3586,2681,243,4,94.51
3587,2758,210,2,27.99
3588,1386,354,3,97.3
3589,14,363,3,7.51
3590,2316,461,3,95.44
3591,41,352,4,20.25
3592,1926,67,5,64.38
3593,2849,397,2,50.11
3594,2343,168,5,88.67
3595,2040,31,5,60.2
3596,1117,431,2,74.86
3597,2643,219,4,7.17
3598,1679,474,4,82.04
3599,2214,16,2,78.9
3600,1783,349,3,30.1
3601,707,329,5,96.43
3602,1170,101,3,9.39
3603,1975,309,4,81.19
3604,1771,182,2,50.43
3605,1913,349,5,29.32
3606,1140,252,1,44.91
3607,1180,289,1,60.71
3608,1596,99,4,60.28
3609,89,438,4,81.27
3610,1406,311,2,37.71
3611,406,199,5,12.03
3612,1750,314,4,55.37
3613,1968,320,5,18.48
3614,220,245,1,7.01
3615,260,101,2,76.65
3616,1262,423,5,6.75
3617,855,485,4,33.47
3618,729,426,4,59.55
3619,2934,90,3,64.23
3620,401,283,1,13.58
3621,1554,345,5,65.68
3622,2502,314,1,16.21
3623,2844,90,5,85.47
3624,1723,462,3,8.75
3625,280,55,5,19.79
3626,1893,307,1,30.0
3627,1464,303,3,14.11
3628,337,335,2,7.61
3629,773,424,2,58.47
3630,244,189,5,95.44
3631,1771,349,4,66.4
3632,1040,79,2,59.53
3633,1189,424,2,57.97
3634,852,370,4,38.94
3635,2769,382,3,89.23
3636,2171,257,3,41.57
3637,1942,369,4,27.93
3638,2572,282,3,10.1
3639,998,5,2,88.05
3640,1946,405,2,69.96
3641,325,233,5,24.41
3642,306,206,2,38.99
3643,1352,181,2,20.0
3644,1817,317,5,18.84
3645,2682,325,3,69.18
3646,2880,262,2,70.64
3647,589,203,5,73.28
3648,2898,250,5,89.08
3649,2090,451,5,59.09
3650,1100,441,5,12.53
3651,703,438,5,96.91
3652,1813,85,5,51.32
3653,1054,255,5,41.44
3654,2526,43,1,32.98
3655,1815,195,2,61.7
3656,2542,491,4,34.78
3657,1154,52,3,51.18
3658,305,341,5,9.77
3659,75,147,1,30.07
3660,2886,459,1,48.72
3661,419,291,1,17.79
3662,1147,128,2,48.36
3663,738,217,3,46.59
3664,409,150,5,42.59
3665,1465,163,1,12.5
3666,859,190,2,90.75
3667,2711,41,1,88.81
3668,2947,166,5,33.7
3669,1621,227,2,95.67
3670,376,417,2,50.33
3671,2845,24,1,98.77
3672,2839,237,3,58.89
3673,378,464,4,39.15
3674,114,411,4,99.9
3675,28,95,1,72.04
3676,2869,436,4,25.25
3677,873,121,5,50.7
3678,2596,338,1,12.93
3679,24,51,3,58.74
3680,1695,81,1,83.57
3681,2260,316,2,92.34
3682,653,487,3,6.48
3683,1,213,1,24.83
3684,1562,172,3,85.42
3685,2432,219,4,10.04
3686,2664,161,1,97.71
3687,1110,128,3,56.54
3688,170,428,3,83.72
3689,342,33,5,72.57
3690,127,403,1,95.9
3691,1389,27,1,89.95
3692,993,473,1,72.23
3693,2344,484,3,63.07
3694,2569,209,1,83.9
3695,619,247,4,62.04
3696,781,410,3,80.69
3697,2026,249,5,46.52
3698,204,434,3,29.38
3699,2058,432,3,40.72
3700,1298,242,3,5.78
3701,1120,87,2,34.41
3702,1069,388,1,41.75
3703,1080,340,5,44.43
3704,450,400,4,37.06
3705,1057,451,1,75.18
3706,653,256,4,15.39
3707,475,154,5,58.02
3708,398,196,1,40.06
3709,2279,11,1,58.91
3710,2750,403,3,38.64
3711,2008,22,5,21.19
3712,2015,378,5,41.23
3713,1336,455,1,29.95
3714,1187,47,3,91.08
3715,1143,383,2,64.29
3716,1068,393,2,76.13
3717,2023,405,1,55.35
3718,249,359,3,85.56
3719,266,169,1,26.6
3720,2741,263,4,98.05
3721,725,211,5,28.95
3722,2529,486,4,9.09
3723,586,131,1,44.04
3724,2308,341,5,16.06
3725,614,448,1,47.3
3726,1566,338,5,12.47
3727,2677,6,1,45.77
3728,319,462,3,25.9
3729,1475,296,4,19.65
3730,925,306,4,42.19
3731,430,350,1,34.72
3732,498,444,4,79.43
3733,1321,20,1,80.67
3734,1772,8,1,70.34
3735,1873,179,1,72.48
3736,2200,451,1,5.52
3737,1839,468,4,57.59
3738,734,260,3,97.52
3739,1486,234,4,14.75
3740,2561,220,4,50.81
3741,188,222,4,51.37
3742,2819,48,5,73.98
3743,725,284,2,33.44
3744,481,133,2,6.01
3745,2602,304,2,15.52
3746,649,232,2,75.81
3747,2549,249,5,26.09
3748,1732,489,4,91.6
3749,1149,402,1,90.05
3750,2777,296,1,21.2
3751,185,177,5,60.48
3752,1097,414,3,70.37
3753,2573,450,4,61.14
3754,2185,441,5,7.78
3755,723,344,2,37.51
3756,1659,409,2,10.78
3757,886,213,1,75.58
3758,2292,277,1,19.13
3759,2011,422,1,80.25
3760,1653,448,2,73.18
3761,2678,204,2,48.48
3762,928,462,3,93.07
3763,2536,181,5,15.03
3764,505,201,4,90.41
3765,315,224,4,19.41
3766,2346,208,3,56.46
3767,1625,473,2,41.65
3768,223,68,3,28.13
3769,1539,263,4,22.86
3770,592,415,1,63.79
3771,729,168,3,39.16
3772,2252,484,1,41.78
3773,1099,10,5,46.72
3774,1897,420,2,83.12
3775,2661,442,5,52.31
3776,397,419,5,91.9
3777,2606,456,3,89.74
3778,230,27,1,46.52
3779,1322,277,3,53.95
3780,987,437,5,26.99
3781,112,388,1,31.28
3782,254,116,3,84.47
3783,2927,213,1,72.35
3784,2496,357,4,89.32
3785,1573,142,5,86.91
3786,2799,126,4,40.43
3787,22,146,3,49.41
3788,2502,27,3,76.02
3789,994,30,3,49.64
3790,519,251,5,59.81
3791,655,435,4,45.42
3792,1509,59,2,5.42
3793,196,165,1,90.23
3794,485,459,5,56.81
3795,1343,469,4,36.2
3796,1976,108,5,53.25
3797,1,278,3,22.1
3798,1260,13,4,20.19
3799,675,257,3,79.49
3800,1821,84,3,34.9
3801,753,7,3,70.88
3802,2197,185,1,35.36
3803,1515,460,1,16.12
3804,1350,81,3,49.47
3805,377,411,4,57.52
3806,1942,345,3,6.28
3807,1481,63,2,98.42
3808,2550,383,1,88.34
3809,2602,137,1,53.72
3810,1470,384,1,83.06
3811,418,66,1,96.94
3812,14,253,3,65.04
3813,171,141,3,11.44
3814,1753,298,5,91.85
3815,872,111,2,49.92
3816,2868,320,2,79.54
3817,1568,288,5,89.86
3818,2392,136,4,26.48
3819,1907,429,5,24.29
3820,2324,480,2,69.07
3821,730,436,2,62.26
3822,1538,27,3,44.21
3823,1686,416,1,46.7
3824,610,155,1,24.34
3825,841,313,3,63.49
3826,561,331,3,55.84
3827,285,291,2,89.89
3828,1595,297,3,87.62
3829,1765,153,2,96.95
3830,1434,348,2,12.98
3831,1255,462,3,70.83
3832,2442,500,3,40.42
3833,1724,283,1,39.98
3834,2225,299,3,99.26
3835,1203,196,2,80.03
3836,442,274,4,63.65
3837,2372,246,4,79.2
3838,983,500,1,17.23
3839,33,144,2,81.99
3840,861,124,2,70.69
3841,2152,324,2,14.85
3842,2335,198,1,78.01
3843,1329,14,5,74.0
3844,2700,79,4,6.53
3845,24,13,3,28.29
3846,2238,470,4,93.24
3847,1757,264,3,49.39
3848,2047,334,2,41.93
3849,657,238,3,50.28
3850,2074,311,4,95.47
3851,830,212,5,7.75
3852,841,498,4,23.39
3853,238,432,5,78.59
3854,604,104,2,88.88
3855,177,289,4,7.81
3856,2494,409,5,56.49
3857,1207,238,4,9.79
3858,2816,239,3,14.43
3859,2837,473,4,18.17
3860,14,289,5,67.72
3861,2688,425,4,84.75
3862,1654,236,5,93.78
3863,2809,90,5,66.65
3864,279,451,4,56.72
3865,2352,199,1,6.31
3866,1635,438,5,69.69
3867,2145,33,2,51.2
3868,193,160,2,40.1
3869,2230,345,3,40.86
3870,2063,476,1,45.12
3871,308,347,4,61.69
3872,643,324,3,14.58
3873,2504,313,4,99.37
3874,1814,5,2,16.71
3875,2284,32,5,25.15
3876,2289,372,1,63.69
3877,1417,454,3,29.45
3878,2174,234,5,59.48
3879,1113,460,5,28.43
3880,1045,214,3,56.22
3881,2835,235,2,41.75
3882,749,52,2,11.67
3883,2066,353,1,45.12
3884,1731,383,4,33.28
3885,1312,473,5,88.99
3886,1952,326,3,26.14
3887,100,272,4,73.86
3888,36,432,2,47.29
3889,709,473,3,72.07
3890,988,225,1,17.04
3891,2155,271,4,7.2
3892,329,171,3,51.23
3893,2608,51,2,65.02
3894,1801,103,1,31.95
3895,685,499,1,84.87
3896,2739,174,4,98.31
3897,1107,247,5,62.22
3898,2960,130,2,23.66
3899,456,255,5,20.11
3900,926,370,1,38.43
3901,2526,245,4,46.3
3902,132,271,3,83.37
3903,1805,267,3,72.92
3904,1643,130,1,77.58
3905,1361,227,4,32.96
3906,1582,72,1,61.99
3907,2859,249,5,67.91
3908,1751,176,2,35.03
3909,1408,340,3,19.22
3910,1369,288,4,43.18
3911,715,313,2,59.39
3912,225,238,2,17.85
3913,2944,216,4,63.51
3914,179,222,1,14.39
3915,1065,54,2,54.09
3916,1796,368,2,57.92
3917,2749,276,5,25.77
3918,970,316,2,81.33
3919,2198,342,5,54.85
3920,565,80,3,66.46
3921,1036,217,5,75.27
3922,765,289,4,89.88
3923,356,31,2,39.24
3924,1528,255,3,65.94
3925,213,287,3,24.07
3926,2670,475,1,72.07
3927,2375,83,4,18.84
3928,950,321,3,5.39
3929,1634,17,1,74.33
3930,609,421,4,44.2
3931,1169,438,4,65.49
3932,149,300,4,12.17
3933,2478,401,1,58.82
3934,343,4,1,61.74
3935,1761,201,3,84.28
3936,2429,447,3,34.35
3937,1274,479,2,8.68
3938,394,243,5,87.58
3939,1639,67,4,74.08
3940,2666,354,2,81.42
3941,18,467,3,22.19
3942,2925,67,3,68.2
3943,2253,293,5,93.72
3944,1875,352,2,10.37
3945,813,81,1,44.11
3946,1626,192,4,59.11
3947,435,24,4,10.62
3948,2180,348,4,76.35
3949,270,443,1,82.31
3950,382,110,3,5.09
3951,602,184,1,95.29
3952,1668,139,2,19.03
3953,1878,216,3,28.29
3954,2357,331,3,77.46
3955,1696,174,2,92.17
3956,2760,352,3,10.78
3957,1311,499,2,32.02
3958,2009,345,3,12.56
3959,1685,8,2,53.29
3960,2872,294,3,23.26
3961,2251,276,4,37.62
3962,2456,328,5,51.89
3963,1297,289,2,10.64
3964,2965,36,3,88.75
3965,671,493,5,75.09
3966,675,391,2,9.72
3967,406,205,3,74.21
3968,84,467,2,64.58
3969,549,309,4,48.51
3970,1144,151,3,26.59
3971,2940,500,2,61.35
3972,1267,177,4,54.9
3973,2044,355,3,88.42
3974,221,152,4,94.59
3975,531,135,4,73.34
3976,2541,247,2,79.77
3977,2089,109,3,14.76
3978,42,210,4,64.64
3979,2700,446,1,7.07
3980,2444,294,4,58.11
3981,1195,89,5,53.25
3982,2372,292,2,11.27
3983,2606,133,2,16.5
3984,2060,65,4,38.77
3985,1429,492,5,49.63
3986,207,496,2,32.0
3987,2426,37,1,37.53
3988,1490,241,5,59.43
3989,363,186,5,75.62
3990,937,136,3,89.76
3991,1435,493,1,66.81
3992,914,147,2,92.32
3993,1128,29,4,70.72
3994,2106,396,1,44.37
3995,2672,111,1,94.3
3996,981,303,3,62.98
3997,1198,123,3,93.63
3998,2212,384,3,86.4
3999,2537,11,4,24.88
4000,2831,373,1,19.82
4001,670,38,1,80.44
4002,748,202,3,65.55
4003,388,498,5,12.48
4004,1049,135,4,97.59
4005,2070,299,2,77.89
4006,2604,498,4,9.93
4007,239,190,1,47.18
4008,2547,190,1,65.65
4009,534,198,2,22.62
4010,1658,92,3,72.81
4011,829,67,4,36.8
4012,627,2,4,62.6
4013,216,131,4,8.81
4014,2103,319,2,46.89
4015,2119,256,4,68.04
4016,668,359,2,63.93
4017,2547,223,2,41.94
4018,446,416,5,33.55
4019,1136,138,1,87.3
4020,2402,280,2,98.27
4021,1485,232,5,19.59
4022,679,205,2,75.52
4023,74,52,4,81.31
4024,1442,54,3,62.31
4025,2365,161,2,50.76
4026,1164,229,5,83.96
4027,2024,491,1,39.31
4028,1358,377,2,23.34
4029,839,37,4,59.54
4030,933,37,2,65.91
4031,2028,169,4,88.59
4032,2525,426,4,76.2
4033,1904,195,3,64.89
4034,584,58,1,81.17
4035,178,88,4,55.19
4036,1261,340,5,78.26
4037,1462,455,5,68.68
4038,1901,29,1,38.35
4039,2608,65,3,26.59
4040,2670,28,4,23.36
4041,2516,359,1,36.44
4042,884,455,4,84.3
4043,1570,307,2,21.21
4044,2279,240,5,91.15
4045,2801,86,4,32.26
4046,1577,397,2,22.0
4047,2112,347,5,50.19
4048,797,46,1,75.95
4049,1426,84,3,77.17
4050,846,276,4,17.73
4051,2689,14,4,35.89
4052,2469,99,1,34.5
4053,2667,154,3,67.14
4054,1097,415,1,61.4
4055,2313,193,3,34.98
4056,2780,295,4,21.7
4057,1077,343,2,57.52
4058,26,495,5,95.05
4059,2936,425,2,77.86
4060,1830,482,1,85.16
4061,1846,438,2,68.25
4062,1696,271,3,5.53
4063,1822,31,3,69.02
4064,2219,80,3,13.42
4065,486,405,1,94.08
4066,368,335,5,46.28
4067,535,10,4,38.74
4068,432,141,3,83.72
4069,1529,213,4,95.37
4070,317,318,4,81.57
4071,2983,236,4,80.64
4072,378,369,3,10.19
4073,1108,121,3,99.51
4074,333,1,2,42.26
4075,1524,176,4,40.96
4076,1246,237,3,44.83
4077,2632,434,4,39.46
4078,1876,452,2,73.89
4079,2409,330,4,50.57
4080,1233,43,1,37.07
4081,1775,267,3,63.36
4082,2976,78,2,28.15
4083,2507,402,3,89.66
4084,1746,390,2,16.14
4085,2880,249,1,87.06
4086,401,429,4,95.32
4087,1370,113,4,25.87
4088,52,165,2,78.72
4089,1214,85,5,61.66
4090,2011,364,5,11.68
4091,1712,77,5,24.23
4092,2358,412,4,15.59
4093,231,246,1,86.57
4094,207,222,4,16.57
4095,2474,28,2,46.18
4096,1883,30,3,59.74
4097,1103,61,1,48.71
4098,2352,328,4,47.09
4099,1765,346,2,14.87
4100,2357,146,4,47.1
4101,2326,477,5,41.79
4102,200,282,4,30.76
4103,1722,424,1,86.98
4104,613,310,5,25.8
4105,2102,343,4,56.4
4106,1274,365,4,47.97
4107,2307,277,5,91.1
4108,628,132,2,48.25
4109,2547,207,5,75.38
4110,2204,352,4,99.64
4111,1831,130,5,22.8
4112,2851,120,1,87.91
4113,147,292,4,11.16
4114,1329,132,4,82.37
4115,2419,182,1,15.99
4116,797,437,2,41.54
4117,621,373,1,11.24
4118,1342,196,4,77.65
4119,2138,496,1,31.32
4120,2195,82,5,22.34
4121,1204,386,4,34.32
4122,2495,329,1,65.87
4123,1841,41,4,80.25
4124,230,291,3,68.66
4125,687,340,2,67.76
4126,1531,465,5,43.79
4127,966,241,5,13.15
4128,913,61,5,10.96
4129,436,263,1,72.37
4130,1562,414,5,81.32
4131,108,142,4,61.44
4132,1245,222,3,31.74
4133,1073,31,3,69.82
4134,2238,34,3,14.33
4135,913,316,3,91.24
4136,2026,287,5,89.23
4137,2881,321,1,64.11
4138,2809,83,4,80.01
4139,2191,306,1,7.01
4140,2051,433,4,95.94
4141,205,328,4,83.55
4142,2141,38,3,34.29
4143,331,220,4,87.75
4144,1593,50,1,50.31
4145,1912,351,2,84.35
4146,1140,84,1,43.88
4147,1921,26,5,97.06
4148,1403,380,5,75.68
4149,1412,284,2,31.61
4150,2779,6,3,64.19
4151,1965,249,5,97.62
4152,1321,360,4,21.78
4153,28,18,2,10.58
4154,343,188,1,75.91
4155,2130,443,4,13.77
4156,1424,302,5,62.84
4157,730,396,2,70.19
4158,2502,156,4,44.84
