session_id,campaign_id,customer_id,date,landing_page
2495,5,649,2023-02-24,Search
2496,12,996,2023-04-09,Search
2497,8,941,2023-06-20,Promo
2498,2,79,2023-05-15,Category
2499,5,624,2023-03-02,Home
2500,3,346,2023-04-17,Category
2501,1,189,2023-04-13,Category
2502,3,857,2023-06-21,Search
2503,7,585,2023-01-26,Category
2504,17,553,2023-03-20,Product
2505,2,384,2023-06-26,Promo
2506,14,282,2023-04-07,Product
2507,2,620,2023-03-17,Search
2508,10,280,2023-02-22,Home
2509,1,801,2023-04-07,Search
2510,9,274,2023-06-05,Search
2511,11,100,2023-05-26,Product
2512,11,227,2023-02-01,Home
2513,20,847,2023-05-10,Search
2514,20,337,2023-05-14,Promo
2515,18,13,2023-04-16,Category
2516,12,843,2023-03-11,Search
2517,16,216,2023-02-15,Promo
2518,13,262,2023-06-06,Search
2519,19,991,2023-01-22,Home
2520,18,354,2023-06-16,Home
2521,17,379,2023-02-24,Category
2522,11,463,2023-03-25,Search
2523,20,599,2023-01-05,Product
2524,19,442,2023-05-12,Search
2525,10,570,2023-01-25,Search
2526,18,135,2023-02-13,Search
2527,4,100,2023-05-28,Search
2528,4,585,2023-02-07,Category
2529,6,786,2023-02-28,Search
2530,12,770,2023-05-14,Product
2531,9,328,2023-04-20,Category
2532,11,515,2023-06-04,Promo
2533,8,880,2023-05-13,Search
2534,15,294,2023-04-25,Search
2535,6,410,2023-02-28,Category
2536,11,782,2023-01-18,Search
2537,4,393,2023-06-06,Promo
2538,14,421,2023-06-14,Product
2539,20,230,2023-06-01,Product
2540,17,83,2023-05-20,Promo
2541,14,969,2023-05-24,Home
2542,8,171,2023-03-20,Promo
2543,3,975,2023-06-16,Category
2544,20,905,2023-01-24,Search
2545,7,871,2023-05-17,Product
2546,8,180,2023-04-12,Search
2547,11,136,2023-06-07,Category
2548,7,592,2023-01-01,Search
2549,20,455,2023-04-08,Product
2550,17,657,2023-02-15,Home
2551,11,894,2023-05-27,Product
2552,3,8,2023-02-15,Home
2553,14,888,2023-06-22,Promo
2554,13,73,2023-04-28,Search
2555,18,124,2023-03-23,Promo
2556,1,450,2023-06-18,Search
2557,10,832,2023-06-02,Search
2558,2,373,2023-06-25,Search
2559,15,439,2023-06-17,Home
2560,9,777,2023-01-05,Promo
2561,6,376,2023-01-24,Search
2562,5,935,2023-06-11,Product
2563,9,100,2023-04-07,Category
2564,3,470,2023-06-23,Search
2565,9,351,2023-02-25,Category
2566,11,807,2023-06-15,Search
2567,19,282,2023-06-09,Promo
2568,5,152,2023-01-25,Promo
2569,8,902,2023-03-01,Category
2570,10,315,2023-05-12,Product
2571,10,487,2023-05-21,Search
2572,5,762,2023-06-10,Product
2573,10,880,2023-02-20,Search
2574,8,29,2023-03-21,Product
2575,5,599,2023-05-10,Home
2576,17,764,2023-03-12,Promo
2577,20,922,2023-04-16,Product
2578,5,602,2023-03-21,Promo
2579,12,388,2023-03-17,Search
2580,17,494,2023-06-06,Product
2581,1,685,2023-04-13,Home
2582,10,212,2023-03-08,Product
2583,20,797,2023-02-09,Home
2584,12,511,2023-06-07,Search
2585,1,861,2023-05-21,Promo
2586,7,373,2023-02-24,Home
2587,4,975,2023-04-21,Category
2588,9,567,2023-05-03,Promo
2589,3,994,2023-06-18,Home
2590,17,254,2023-04-19,Product
2591,6,707,2023-03-26,Product
2592,15,182,2023-02-23,Home
2593,18,285,2023-05-09,Home
2594,3,928,2023-06-07,Product
2595,2,213,2023-05-10,Product
2596,19,489,2023-02-19,Search
2597,2,327,2023-01-18,Home
2598,4,453,2023-02-16,Home
2599,4,556,2023-04-07,Promo
2600,16,308,2023-02-20,Promo
2601,14,882,2023-01-19,Home
2602,7,604,2023-06-15,Promo
2603,9,773,2023-04-01,Search
2604,16,647,2023-05-09,Product
2605,16,527,2023-03-17,Category
2606,9,889,2023-06-10,Promo
2607,9,695,2023-02-11,Promo
2608,15,115,2023-05-10,Product
2609,11,915,2023-04-01,Promo
2610,6,184,2023-04-16,Home
2611,10,97,2023-04-22,Search
2612,18,843,2023-03-21,Product
2613,4,782,2023-02-25,Product
2614,17,313,2023-02-10,Category
2615,4,702,2023-05-16,Category
2616,19,689,2023-05-07,Product
2617,7,785,2023-03-06,Search
2618,6,625,2023-02-28,Product
2619,16,670,2023-03-17,Promo
2620,9,235,2023-04-25,Category
2621,10,380,2023-04-28,Product
2622,12,850,2023-03-11,Category
2623,14,577,2023-04-10,Search
2624,13,57,2023-04-01,Search
2625,5,999,2023-03-21,Search
2626,7,214,2023-03-01,Category
2627,12,25,2023-03-27,Category
2628,13,334,2023-04-26,Promo
2629,7,817,2023-05-24,Product
2630,15,877,2023-05-17,Category
2631,8,165,2023-01-03,Category
2632,19,482,2023-06-16,Home
2633,16,256,2023-06-13,Category
2634,13,61,2023-05-19,Home
2635,11,283,2023-01-21,Promo
2636,10,114,2023-03-15,Search
2637,3,333,2023-02-24,Search
2638,5,604,2023-02-28,Category
2639,18,91,2023-05-07,Search
2640,19,560,2023-02-11,Category
2641,10,707,2023-05-17,Home
2642,3,892,2023-02-25,Category
2643,15,766,2023-03-25,Product
2644,15,234,2023-02-11,Search
2645,7,694,2023-03-11,Category
2646,1,144,2023-03-20,Home
2647,14,406,2023-06-14,Search
2648,17,62,2023-01-27,Promo
2649,19,448,2023-03-01,Home
2650,11,810,2023-05-28,Promo
2651,19,342,2023-04-10,Home
2652,19,95,2023-06-03,Promo
2653,6,818,2023-01-18,Promo
2654,15,625,2023-01-19,Product
2655,14,838,2023-01-25,Category
2656,5,667,2023-04-15,Category
2657,19,348,2023-01-06,Search
2658,14,911,2023-05-25,Home
2659,10,7,2023-04-19,Promo
2660,1,231,2023-04-01,Category
2661,9,877,2023-04-05,Product
2662,11,546,2023-05-22,Search
2663,7,789,2023-06-22,Promo
2664,19,157,2023-03-23,Product
2665,10,186,2023-02-07,Home
2666,20,968,2023-01-18,Home
2667,12,978,2023-02-18,Home
2668,11,951,2023-03-28,Product
2669,7,311,2023-06-07,Product
2670,8,959,2023-04-09,Product
2671,5,899,2023-03-01,Search
2672,13,27,2023-01-27,Search
2673,7,390,2023-06-28,Home
2674,13,204,2023-04-15,Product
2675,4,96,2023-04-19,Product
2676,17,125,2023-05-19,Product
2677,16,759,2023-02-04,Promo
2678,11,426,2023-03-24,Product
2679,17,369,2023-02-03,Search
2680,4,968,2023-03-17,Search
2681,13,823,2023-01-01,Search
2682,4,364,2023-04-28,Category
2683,3,445,2023-03-27,Category
2684,3,667,2023-02-23,Search
2685,9,748,2023-04-01,Category
2686,8,182,2023-01-05,Promo
2687,17,160,2023-01-05,Product
2688,2,63,2023-06-16,Promo
2689,10,381,2023-02-28,Promo
2690,6,430,2023-04-27,Product
2691,5,760,2023-02-17,Product
2692,6,31,2023-03-04,Search
2693,13,641,2023-02-10,Category
2694,11,30,2023-03-20,Home
2695,16,36,2023-03-01,Product
2696,18,387,2023-04-02,Promo
2697,6,162,2023-06-17,Home
2698,8,95,2023-01-12,Search
2699,16,476,2023-01-04,Search
2700,5,878,2023-05-15,Promo
2701,10,488,2023-06-01,Search
2702,11,673,2023-03-05,Promo
2703,4,490,2023-03-20,Search
2704,19,201,2023-06-27,Product
2705,5,825,2023-02-17,Product
2706,3,762,2023-02-22,Home
2707,10,909,2023-06-13,Promo
2708,8,257,2023-01-08,Product
2709,10,337,2023-06-22,Search
2710,17,530,2023-06-19,Promo
2711,5,336,2023-03-25,Search
2712,5,594,2023-03-22,Home
2713,13,648,2023-06-26,Home
2714,1,147,2023-02-06,Home
2715,13,331,2023-02-06,Home
2716,16,879,2023-05-16,Category
2717,19,416,2023-02-21,Search
2718,20,270,2023-02-15,Promo
2719,9,672,2023-04-04,Promo
2720,6,262,2023-03-11,Category
2721,18,468,2023-04-25,Home
2722,11,782,2023-06-28,Promo
2723,12,437,2023-03-03,Home
2724,4,233,2023-05-05,Search
2725,18,730,2023-01-04,Category
2726,12,315,2023-02-28,Search
2727,3,990,2023-04-18,Promo
2728,17,200,2023-02-13,Product
2729,1,204,2023-06-08,Category
2730,5,577,2023-05-20,Promo
2731,18,372,2023-05-02,Promo
2732,17,171,2023-02-23,Category
2733,6,651,2023-02-04,Promo
2734,5,554,2023-02-27,Promo
2735,7,286,2023-04-28,Home
2736,13,923,2023-04-10,Promo
2737,15,330,2023-04-16,Product
2738,1,77,2023-06-10,Category
2739,10,214,2023-06-18,Promo
2740,2,774,2023-05-03,Search
2741,16,843,2023-02-05,Product
2742,6,662,2023-02-13,Search
2743,7,255,2023-04-19,Category
2744,9,144,2023-01-08,Search
2745,19,968,2023-01-24,Product
2746,5,689,2023-02-15,Category
2747,4,534,2023-03-01,Category
2748,20,483,2023-05-04,Product
2749,10,842,2023-06-15,Home
2750,20,466,2023-05-24,Product
2751,11,897,2023-01-25,Category
2752,9,116,2023-01-13,Search
2753,6,898,2023-04-19,Search
2754,17,106,2023-03-08,Home
2755,20,886,2023-06-20,Category
2756,16,857,2023-02-28,Search
2757,4,886,2023-04-02,Category
2758,9,927,2023-06-24,Category
2759,11,430,2023-06-17,Category
2760,1,104,2023-03-03,Search
2761,16,227,2023-02-19,Promo
2762,9,107,2023-04-22,Search
2763,19,385,2023-05-20,Promo
2764,13,44,2023-05-28,Promo
2765,4,590,2023-01-19,Home
2766,8,370,2023-01-25,Promo
2767,20,432,2023-06-23,Search
2768,2,356,2023-06-24,Search
2769,17,39,2023-04-19,Search
2770,14,686,2023-06-24,Home
2771,6,25,2023-02-19,Category
2772,14,822,2023-01-10,Home
2773,9,368,2023-06-15,Category
2774,9,457,2023-03-08,Home
2775,9,788,2023-03-15,Product
2776,18,664,2023-02-18,Category
2777,12,800,2023-06-13,Product
2778,3,342,2023-04-28,Category
2779,8,325,2023-05-18,Category
2780,3,655,2023-01-24,Search
2781,16,655,2023-03-20,Product
2782,9,877,2023-04-07,Search
2783,15,918,2023-03-11,Category
2784,11,17,2023-02-06,Home
2785,10,931,2023-02-19,Promo
2786,18,304,2023-06-21,Promo
2787,13,634,2023-05-06,Home
2788,3,729,2023-02-03,Promo
2789,9,150,2023-06-13,Category
2790,13,137,2023-05-12,Search
2791,10,629,2023-01-28,Promo
2792,8,454,2023-01-11,Home
2793,5,684,2023-02-18,Category
2794,8,854,2023-01-16,Product
2795,15,664,2023-02-08,Product
2796,10,250,2023-02-01,Home
2797,15,425,2023-05-16,Promo
2798,7,423,2023-05-19,Product
2799,13,643,2023-05-19,Promo
2800,9,724,2023-04-24,Category
2801,12,374,2023-03-14,Product
2802,12,79,2023-03-18,Product
2803,8,815,2023-03-28,Promo
2804,4,940,2023-05-05,Promo
2805,18,322,2023-06-16,Home
2806,12,735,2023-05-08,Promo
2807,9,589,2023-02-15,Home
2808,15,510,2023-04-20,Promo
2809,6,23,2023-04-03,Promo
2810,2,918,2023-04-18,Category
2811,5,66,2023-04-28,Category
2812,9,584,2023-01-24,Category
2813,20,503,2023-06-01,Search
2814,5,406,2023-06-25,Product
2815,10,552,2023-06-15,Category
2816,19,818,2023-03-08,Promo
2817,18,698,2023-04-05,Promo
2818,1,995,2023-03-28,Promo
2819,12,602,2023-01-23,Home
2820,3,543,2023-01-20,Search
2821,7,255,2023-06-06,Promo
2822,6,31,2023-02-27,Search
2823,11,92,2023-06-04,Home
2824,13,825,2023-04-19,Search
2825,16,142,2023-04-23,Category
2826,10,364,2023-02-04,Product
2827,9,512,2023-06-14,Home
2828,13,206,2023-02-09,Product
2829,3,348,2023-03-21,Search
2830,9,21,2023-01-17,Promo
2831,2,700,2023-01-18,Category
2832,1,987,2023-01-06,Promo
2833,11,394,2023-01-01,Category
2834,19,577,2023-01-26,Category
2835,7,652,2023-01-06,Promo
2836,18,224,2023-04-06,Category
2837,5,615,2023-01-28,Category
2838,15,724,2023-05-06,Product
2839,15,32,2023-05-05,Promo
2840,4,827,2023-01-18,Category
2841,12,700,2023-03-04,Product
2842,6,922,2023-05-17,Home
2843,20,159,2023-04-07,Promo
2844,18,852,2023-03-15,Search
2845,18,68,2023-04-04,Category
2846,5,246,2023-02-12,Search
2847,13,43,2023-02-26,Category
2848,19,102,2023-01-16,Promo
2849,11,934,2023-01-22,Promo
2850,18,535,2023-05-19,Search
2851,7,290,2023-05-21,Category
2852,7,300,2023-02-15,Search
2853,13,85,2023-04-14,Search
2854,4,330,2023-01-16,Promo
2855,13,314,2023-04-20,Search
2856,2,541,2023-03-25,Home
2857,10,914,2023-02-03,Promo
2858,18,178,2023-06-19,Category
2859,18,29,2023-06-02,Home
2860,7,361,2023-03-13,Promo
2861,14,757,2023-01-27,Promo
2862,6,521,2023-05-28,Category
2863,2,933,2023-06-23,Product
2864,6,914,2023-01-15,Product
2865,3,732,2023-06-11,Product
2866,19,656,2023-04-07,Promo
2867,13,211,2023-01-02,Home
2868,8,676,2023-03-01,Category
2869,8,381,2023-02-13,Search
2870,5,614,2023-01-05,Product
2871,9,904,2023-05-22,Search
2872,10,210,2023-06-19,Category
2873,1,426,2023-04-23,Search
2874,7,837,2023-04-09,Search
2875,1,642,2023-03-20,Search
2876,15,132,2023-01-23,Product
2877,4,119,2023-01-21,Product
2878,6,550,2023-04-03,Category
2879,9,979,2023-02-24,Search
2880,10,292,2023-03-18,Promo
2881,4,405,2023-03-04,Product
2882,16,206,2023-01-18,Product
2883,16,491,2023-05-02,Home
2884,2,854,2023-01-08,Search
2885,3,248,2023-02-03,Search
2886,15,757,2023-05-12,Product
2887,2,679,2023-04-20,Promo
2888,7,743,2023-02-25,Category
2889,1,972,2023-01-19,Product
2890,9,944,2023-03-28,Product
2891,7,924,2023-03-15,Home
2892,5,970,2023-04-13,Category
2893,8,189,2023-05-03,Product
2894,15,26,2023-03-22,Search
2895,8,617,2023-01-27,Promo
2896,6,147,2023-03-18,Promo
2897,4,702,2023-03-02,Home
2898,18,18,2023-04-17,Promo
2899,11,380,2023-06-06,Home
2900,8,7,2023-02-04,Search
2901,2,834,2023-01-19,Search
2902,8,781,2023-05-04,Home
2903,3,21,2023-05-18,Search
2904,13,290,2023-05-21,Promo
2905,8,700,2023-04-15,Search
2906,12,652,2023-05-09,Search
2907,15,550,2023-04-05,Category
2908,10,653,2023-02-05,Product
2909,6,377,2023-04-09,Home
2910,10,148,2023-04-26,Home
2911,18,873,2023-04-14,Product
2912,12,214,2023-04-05,Search
2913,15,752,2023-04-14,Search
2914,15,373,2023-04-13,Category
2915,13,137,2023-03-22,Promo
2916,7,730,2023-02-08,Product
2917,20,373,2023-05-07,Search
2918,14,384,2023-05-28,Category
2919,5,482,2023-02-13,Home
2920,15,308,2023-05-21,Promo
2921,7,223,2023-04-02,Category
2922,13,960,2023-05-06,Promo
2923,15,25,2023-04-06,Product
2924,6,280,2023-04-19,Promo
2925,13,589,2023-02-21,Product
2926,11,480,2023-02-14,Product
2927,16,324,2023-06-05,Promo
2928,2,693,2023-05-17,Home
2929,1,9,2023-01-03,Home
2930,3,321,2023-03-28,Category
2931,5,981,2023-02-24,Product
2932,3,372,2023-03-27,Promo
2933,15,487,2023-03-19,Category
2934,10,311,2023-06-06,Home
2935,5,168,2023-05-06,Search
2936,20,420,2023-01-18,Product
2937,16,717,2023-05-18,Category
2938,8,1000,2023-06-28,Home
2939,15,100,2023-06-05,Home
2940,16,389,2023-02-13,Search
2941,1,601,2023-02-25,Category
2942,19,187,2023-04-19,Search
2943,19,353,2023-01-16,Category
2944,3,182,2023-01-12,Product
2945,13,939,2023-05-10,Product
2946,7,985,2023-01-26,Category
2947,3,364,2023-03-23,Promo
2948,20,913,2023-04-01,Promo
2949,12,872,2023-04-06,Category
2950,9,533,2023-02-17,Home
2951,6,54,2023-04-11,Product
2952,9,460,2023-06-10,Search
2953,9,768,2023-03-02,Search
2954,11,565,2023-06-03,Home
2955,20,11,2023-02-28,Promo
2956,13,205,2023-01-10,Search
2957,2,712,2023-04-13,Category
2958,11,376,2023-06-13,Promo
2959,11,136,2023-04-14,Category
2960,18,198,2023-06-09,Search
2961,3,936,2023-03-09,Search
2962,11,883,2023-06-03,Promo
2963,5,826,2023-01-01,Home
2964,6,383,2023-02-03,Home
2965,8,798,2023-02-19,Home
2966,1,755,2023-01-01,Category
2967,5,597,2023-05-03,Search
2968,11,805,2023-06-28,Home
2969,2,722,2023-05-04,Product
2970,3,191,2023-02-24,Home
2971,1,444,2023-06-03,Product
2972,3,397,2023-02-02,Category
2973,7,488,2023-06-17,Product
2974,20,724,2023-06-16,Product
2975,19,886,2023-04-10,Home
2976,17,7,2023-04-06,Home
2977,9,148,2023-02-07,Promo
2978,4,720,2023-05-07,Home
2979,11,775,2023-02-06,Product
2980,19,304,2023-02-13,Promo
2981,10,224,2023-04-17,Search
2982,12,754,2023-03-27,Product
2983,9,289,2023-05-01,Product
2984,3,506,2023-01-02,Category
2985,20,774,2023-06-02,Search
2986,15,13,2023-01-22,Home
2987,12,715,2023-03-19,Promo
2988,19,269,2023-06-03,Category
2989,16,380,2023-04-12,Search
2990,16,321,2023-03-25,Promo
2991,8,602,2023-06-07,Product
2992,12,420,2023-01-23,Search
2993,13,475,2023-04-11,Search
2994,5,756,2023-04-05,Search
2995,5,808,2023-04-01,Category
2996,5,410,2023-04-28,Category
2997,6,155,2023-01-14,Promo
2998,4,17,2023-02-07,Search
2999,9,346,2023-04-05,Product
3000,13,163,2023-01-16,Category
3001,8,195,2023-05-09,Search
3002,16,444,2023-05-24,Search
3003,2,362,2023-02-16,Home
3004,16,623,2023-01-11,Category
3005,17,966,2023-02-08,Search
3006,16,14,2023-02-14,Category
3007,11,646,2023-06-06,Category
3008,14,627,2023-06-20,Home
3009,17,289,2023-05-05,Category
3010,5,379,2023-06-12,Promo
3011,1,458,2023-04-03,Category
3012,7,968,2023-04-08,Category
3013,11,650,2023-06-08,Search
3014,11,592,2023-03-18,Category
3015,5,989,2023-06-07,Category
3016,8,726,2023-06-19,Promo
3017,8,501,2023-05-08,Promo
3018,11,524,2023-04-01,Home
3019,5,639,2023-04-25,Category
3020,16,474,2023-01-17,Promo
3021,3,461,2023-06-09,Search
3022,9,729,2023-02-26,Product
3023,2,486,2023-03-28,Product
3024,1,336,2023-02-21,Category
3025,18,150,2023-05-16,Category
3026,11,620,2023-03-16,Promo
3027,7,981,2023-02-27,Promo
3028,10,752,2023-05-04,Home
3029,17,819,2023-06-07,Promo
3030,13,434,2023-03-08,Home
3031,7,148,2023-03-09,Category
3032,14,81,2023-01-01,Category
3033,5,458,2023-04-25,Search
3034,20,455,2023-05-06,Category
3035,15,283,2023-01-09,Product
3036,15,292,2023-06-20,Product
3037,11,980,2023-05-05,Home
3038,11,566,2023-01-02,Search
3039,11,852,2023-03-05,Search
3040,14,662,2023-05-01,Category
3041,11,628,2023-04-06,Home
3042,11,580,2023-06-10,Promo
3043,2,741,2023-01-17,Product
3044,3,144,2023-04-03,Product
3045,6,963,2023-01-17,Product
3046,12,996,2023-01-25,Category
3047,14,352,2023-03-03,Home
3048,18,64,2023-04-13,Promo
3049,13,712,2023-04-21,Product
3050,3,834,2023-05-27,Product
3051,4,782,2023-04-06,Category
3052,2,661,2023-02-08,Promo
3053,8,491,2023-01-02,Home
3054,8,973,2023-01-08,Product
3055,11,331,2023-02-17,Search
3056,13,20,2023-06-22,Promo
3057,1,686,2023-03-16,Search
3058,2,205,2023-05-03,Promo
3059,8,597,2023-01-07,Search
3060,3,596,2023-01-12,Category
3061,6,407,2023-05-27,Product
3062,1,938,2023-02-18,Promo
3063,18,384,2023-03-09,Promo
3064,7,773,2023-04-06,Promo
3065,7,335,2023-03-11,Category
3066,10,463,2023-04-04,Home
3067,17,789,2023-04-20,Search
3068,4,43,2023-02-06,Search
3069,7,205,2023-01-24,Promo
3070,10,853,2023-06-24,Product
3071,10,370,2023-05-27,Search
3072,8,581,2023-01-21,Category
3073,1,318,2023-02-17,Home
3074,6,882,2023-02-27,Category
3075,13,738,2023-02-16,Category
3076,20,772,2023-04-13,Product
3077,18,612,2023-04-16,Category
3078,8,80,2023-06-28,Promo
3079,1,635,2023-01-01,Home
3080,1,311,2023-01-09,Search
3081,19,985,2023-04-24,Product
3082,12,221,2023-01-02,Product
3083,12,78,2023-04-24,Category
3084,1,305,2023-04-21,Home
3085,5,270,2023-01-10,Search
3086,1,902,2023-02-04,Search
3087,4,89,2023-02-01,Product
3088,19,712,2023-04-28,Promo
3089,1,720,2023-03-09,Promo
3090,5,221,2023-04-03,Home
3091,13,31,2023-04-22,Home
3092,15,423,2023-04-14,Product
3093,2,673,2023-01-19,Home
3094,10,737,2023-03-23,Search
3095,9,25,2023-02-26,Category
3096,15,830,2023-02-08,Home
3097,19,856,2023-06-02,Search
3098,16,811,2023-05-23,Product
3099,2,294,2023-06-28,Category
3100,12,468,2023-01-20,Search
3101,12,675,2023-05-06,Category
3102,18,150,2023-06-18,Category
3103,12,417,2023-06-21,Product
3104,12,479,2023-05-13,Category
3105,16,692,2023-03-05,Promo
3106,14,89,2023-04-12,Promo
3107,11,947,2023-03-05,Category
3108,15,772,2023-06-15,Promo
3109,2,352,2023-06-06,Promo
3110,20,350,2023-06-05,Promo
3111,6,872,2023-06-27,Promo
3112,7,845,2023-02-27,Search
3113,14,902,2023-01-27,Home
3114,2,533,2023-05-18,Home
3115,9,957,2023-05-01,Promo
3116,8,701,2023-06-06,Category
3117,11,750,2023-04-04,Category
3118,17,673,2023-05-13,Search
3119,12,768,2023-02-19,Search
3120,4,232,2023-06-25,Search
3121,7,734,2023-02-27,Home
3122,4,508,2023-05-26,Product
3123,10,248,2023-01-23,Search
3124,7,555,2023-03-27,Home
3125,1,32,2023-02-01,Category
3126,6,848,2023-01-07,Home
3127,15,974,2023-01-09,Home
3128,13,11,2023-04-12,Promo
3129,13,384,2023-03-11,Product
3130,20,604,2023-03-14,Search
3131,19,43,2023-06-20,Search
3132,11,360,2023-01-16,Home
3133,16,882,2023-03-23,Search
3134,4,433,2023-05-25,Promo
3135,16,28,2023-05-12,Search
3136,3,487,2023-01-16,Category
3137,3,252,2023-05-03,Home
3138,11,248,2023-04-13,Promo
3139,11,318,2023-04-02,Promo
3140,15,222,2023-06-28,Promo
3141,1,701,2023-04-04,Product
3142,1,958,2023-05-28,Promo
3143,17,186,2023-04-03,Search
3144,19,398,2023-03-23,Promo
3145,2,260,2023-06-24,Promo
3146,17,503,2023-01-23,Product
3147,6,41,2023-04-10,Category
3148,14,113,2023-05-11,Product
3149,16,498,2023-01-07,Product
3150,6,792,2023-01-13,Search
3151,6,229,2023-01-10,Category
3152,16,235,2023-06-19,Search
3153,4,169,2023-06-04,Product
3154,20,577,2023-02-24,Home
3155,12,814,2023-04-16,Search
3156,17,920,2023-01-23,Category
3157,4,429,2023-06-18,Search
3158,14,571,2023-01-09,Search
3159,3,270,2023-01-03,Category
3160,17,942,2023-04-13,Product
3161,1,166,2023-02-04,Home
3162,7,457,2023-05-06,Promo
3163,9,490,2023-03-18,Home
3164,19,424,2023-06-06,Home
3165,8,208,2023-05-02,Product
3166,13,12,2023-03-05,Category
3167,1,116,2023-01-17,Promo
3168,19,544,2023-06-09,Home
3169,5,328,2023-03-26,Product
3170,7,194,2023-04-26,Search
3171,7,102,2023-04-16,Product
3172,18,880,2023-04-18,Home
3173,5,879,2023-02-22,Promo
3174,3,490,2023-02-28,Promo
3175,6,253,2023-01-19,Search
3176,8,848,2023-06-12,Category
3177,14,44,2023-04-02,Category
3178,7,688,2023-04-01,Category
3179,20,857,2023-04-15,Product
3180,16,630,2023-06-05,Promo
3181,6,248,2023-04-21,Promo
3182,16,792,2023-05-10,Home
3183,1,428,2023-04-20,Home
3184,5,792,2023-05-03,Home
3185,13,288,2023-03-09,Search
3186,11,311,2023-06-26,Promo
3187,10,876,2023-05-11,Search
3188,13,776,2023-05-16,Promo
3189,20,614,2023-06-18,Promo
3190,11,94,2023-02-16,Search
3191,17,632,2023-03-18,Home
3192,9,957,2023-03-21,Category
3193,17,234,2023-03-20,Category
3194,19,196,2023-03-08,Category
3195,11,531,2023-03-07,Search
3196,20,435,2023-03-09,Product
3197,5,822,2023-05-26,Category
3198,12,730,2023-02-22,Promo
3199,7,818,2023-05-11,Search
3200,6,121,2023-05-17,Category
3201,7,613,2023-06-08,Category
3202,16,384,2023-02-21,Product
3203,9,955,2023-04-16,Promo
3204,11,150,2023-04-18,Category
3205,9,128,2023-05-03,Search
3206,1,69,2023-05-13,Product
3207,15,958,2023-03-16,Promo
3208,9,524,2023-05-27,Promo
3209,9,53,2023-04-07,Search
3210,20,111,2023-06-16,Search
3211,11,123,2023-04-13,Product
3212,12,779,2023-02-04,Home
3213,3,285,2023-01-28,Home
3214,9,131,2023-05-18,Home
3215,14,210,2023-06-22,Home
3216,2,11,2023-06-19,Home
3217,9,292,2023-03-20,Search
3218,8,634,2023-02-08,Promo
3219,9,951,2023-05-25,Promo
3220,8,156,2023-03-27,Home
3221,11,781,2023-05-19,Product
3222,13,209,2023-02-26,Promo
3223,6,94,2023-05-01,Promo
3224,9,829,2023-06-20,Search
3225,8,866,2023-01-04,Search
3226,15,625,2023-02-08,Product
3227,9,110,2023-02-08,Home
3228,10,446,2023-02-22,Promo
3229,13,457,2023-05-28,Product
3230,3,419,2023-02-04,Search
3231,13,872,2023-04-05,Promo
3232,18,784,2023-04-01,Category
3233,16,448,2023-02-22,Promo
3234,1,512,2023-03-11,Promo
3235,15,622,2023-05-13,Product
3236,3,616,2023-03-05,Search
3237,13,213,2023-02-26,Product
3238,13,281,2023-03-12,Product
3239,8,389,2023-06-10,Promo
3240,19,250,2023-04-01,Home
3241,1,399,2023-04-23,Promo
3242,13,21,2023-03-12,Search
3243,15,932,2023-04-24,Search
3244,9,357,2023-01-14,Product
3245,9,491,2023-03-12,Product
3246,19,661,2023-02-08,Promo
3247,7,867,2023-05-17,Home
3248,2,779,2023-04-12,Product
3249,6,95,2023-01-23,Promo
3250,2,257,2023-06-18,Home
3251,15,153,2023-05-09,Category
3252,14,286,2023-02-28,Product
3253,10,171,2023-02-14,Promo
3254,3,636,2023-01-08,Home
3255,6,296,2023-05-21,Promo
3256,6,242,2023-04-14,Home
3257,3,69,2023-02-20,Home
3258,6,547,2023-03-27,Home
3259,12,741,2023-04-18,Product
3260,6,252,2023-02-18,Home
3261,6,785,2023-03-28,Category
3262,1,513,2023-05-27,Promo
3263,5,172,2023-01-13,Home
3264,5,248,2023-04-05,Promo
3265,9,474,2023-03-19,Product
3266,4,731,2023-04-06,Product
3267,20,773,2023-02-21,Home
3268,5,1,2023-01-13,Category
3269,16,694,2023-04-17,Search
3270,13,911,2023-05-18,Promo
3271,17,363,2023-04-21,Promo
3272,13,770,2023-05-23,Category
3273,6,516,2023-05-14,Search
3274,2,212,2023-02-26,Home
3275,10,119,2023-05-12,Promo
3276,13,307,2023-04-13,Category
3277,16,204,2023-01-11,Home
3278,5,461,2023-02-14,Promo
3279,10,406,2023-06-05,Product
3280,8,926,2023-02-01,Search
3281,13,478,2023-03-16,Search
3282,15,134,2023-03-07,Search
3283,5,919,2023-01-08,Home
3284,2,359,2023-03-12,Search
3285,14,80,2023-04-21,Promo
3286,17,565,2023-03-12,Search
3287,16,70,2023-01-28,Category
3288,10,945,2023-03-07,Promo
3289,4,150,2023-02-01,Promo
3290,1,522,2023-03-02,Product
3291,12,25,2023-06-17,Search
3292,20,472,2023-04-11,Category
3293,10,377,2023-05-11,Home
3294,4,905,2023-05-19,Search
3295,17,38,2023-04-14,Promo
3296,19,519,2023-06-24,Home
3297,13,339,2023-02-27,Search
3298,9,148,2023-06-24,Product
3299,20,394,2023-02-03,Category
3300,2,46,2023-04-08,Category
3301,7,429,2023-01-05,Promo
3302,5,438,2023-02-14,Promo
3303,7,1,2023-05-09,Home
3304,2,272,2023-02-28,Search
3305,15,938,2023-01-08,Product
